Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
AED,Aegon NV,26.27,0,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/aed
AEG,Aegon NV,4.14,11078458010,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/aeg
AEH,Aegon NV,25.98,0,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/aeh
AEK,Aegon NV,26.87,0,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/aek
AEPI,AEP Industries Inc.,111.39,569626293.4,n/a,1986,Capital Goods,Specialty Chemicals,http://www.nasdaq.com/symbol/aepi
AER,Aercap Holdings N.V.,40.57,7621712950,n/a,2006,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/aer
ACY,AeroCentury Corp.,9.3798,14695323.28,n/a,n/a,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/acy
HIVE,"Aerohive Networks, Inc.",6.51,329400902.7,n/a,2014,Technology,EDP Services,http://www.nasdaq.com/symbol/hive
AJRD,"Aerojet Rocketdyne Holdings, Inc. ",18.36,1277856000,n/a,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/ajrd
AVAV,"AeroVironment, Inc.",24.83,579912595.6,n/a,2007,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/avav
AET,Aetna Inc.,116.73,40948884000,n/a,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/aet
AMG,"Affiliated Managers Group, Inc.",140.45,7566329001,n/a,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/amg
MGR,"Affiliated Managers Group, Inc.",26.59,0,n/a,2012,Finance,Investment Managers,http://www.nasdaq.com/symbol/mgr
AFL,Aflac Incorporated,73.99,30304472821,n/a,n/a,Finance,Accident &Health Insurance,http://www.nasdaq.com/symbol/afl
AFSD,Aflac Incorporated,26.65,0,n/a,n/a,Finance,Accident &Health Insurance,http://www.nasdaq.com/symbol/afsd
MITT,"AG Mortgage Investment Trust, Inc.",16.01,446360272.9,n/a,2011,n/a,n/a,http://www.nasdaq.com/symbol/mitt
MITT^A,"AG Mortgage Investment Trust, Inc.",25.49,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mitt^a
MITT^B,"AG Mortgage Investment Trust, Inc.",24.99,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mitt^b
WGA,"AG&E Holdings, Inc.",0.2811,3274533.9,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/wga
AGCO,AGCO Corporation,47.59,3860260804,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/agco
A,"Agilent Technologies, Inc.",47,15299519900,n/a,1999,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/a
AGYS,"Agilysys, Inc.",11.56,265176019.1,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/agys
AGIO,"Agios Pharmaceuticals, Inc.",36.35,1382985477,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/agio
AEM,Agnico Eagle Mines Limited,53.57,12028992915,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/aem
ADC,Agree Realty Corporation,48.35,1142889709,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/adc
GRO,Agria Corporation,0.84,46521972,n/a,2007,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/gro
AGU,Agrium Inc.,98.18,13566060772,n/a,n/a,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/agu
AGFS,"AgroFresh Solutions, Inc.",5.92,295830901.1,n/a,2014,Finance,Business Services,http://www.nasdaq.com/symbol/agfs
AGFSW,"AgroFresh Solutions, Inc.",0.89,0,n/a,2014,Finance,Business Services,http://www.nasdaq.com/symbol/agfsw
AIMT,"Aimmune Therapeutics, Inc.",14.7,621139180.2,n/a,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/aimt
AIRI,Air Industries Group,4.8,36336192,n/a,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/airi
AL,Air Lease Corporation,29.31,3014312532,n/a,2011,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/al
AIRM,Air Methods Corporation,35.79,1363074927,n/a,n/a,Transportation,Transportation Services,http://www.nasdaq.com/symbol/airm
APD,"Air Products and Chemicals, Inc.",157.09,34017793001,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/apd
ATSG,"Air Transport Services Group, Inc",14.5,865045335.5,n/a,n/a,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/atsg
AYR,Aircastle Limited,21.7,1706360664,n/a,2006,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/ayr
AMCN,AirMedia Group Inc,3.02,132486448.7,43869685,2007,Technology,Advertising,http://www.nasdaq.com/symbol/amcn
AIXG,Aixtron SE,6.11,26595436.92,4352772,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/aixg
AKS,AK Steel Holding Corporation,4.35,1036153422,n/a,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/aks
AKAM,"Akamai Technologies, Inc.",55.33,9667503874,n/a,1999,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/akam
AKRX,"Akorn, Inc.",26.47,3336008806,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/akrx
ALP^O,Alabama Power Company,30.325,0,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/alp^o
ALG,"Alamo Group, Inc.",65.16,749212351.6,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/alg
AGI,Alamos Gold Inc.,7.78,2071908076,n/a,2015,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/agi
ALRM,"Alarm.com Holdings, Inc.",28,1277725232,n/a,2015,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/alrm
ALK,"Alaska Air Group, Inc.",68.21,8395967672,n/a,n/a,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/alk
ALSK,"Alaska Communications Systems Group, Inc.",1.73,88817516.65,n/a,1999,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/alsk
AIN,Albany International Corporation,43.4,1393140000,n/a,n/a,Basic Industries,Textiles,http://www.nasdaq.com/symbol/ain
AMRI,"Albany Molecular Research, Inc.",14.65,628042145.2,n/a,1999,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/amri
ALB,Albemarle Corporation,81.96,9212559551,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/alb
ABDC,Alcentra Capital Corp.,12.68,171061264.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/abdc
AA,Alcoa Inc.,10.13,13324743796,n/a,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/aa
AA^,Alcoa Inc.,90.7516,0,n/a,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/aa^
AA^B,Alcoa Inc.,34,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aa^b
ALR,Alere Inc.,39.13,3394148643,n/a,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/alr
ALR^B,Alere Inc.,329,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/alr^b
ALEX,"Alexander & Baldwin Holdings, Inc.",40.66,1992304382,n/a,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/alex
ALX,"Alexander&#39;s, Inc.",431.14,2201485343,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/alx
ARE,"Alexandria Real Estate Equities, Inc.",111.85,8721343916,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/are
ARE^D,"Alexandria Real Estate Equities, Inc.",34.7971,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/are^d
ARE^E,"Alexandria Real Estate Equities, Inc.",25.95,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/are^e
AXU,Alexco Resource Corp,1.96,179654329.1,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/axu
ALXN,"Alexion Pharmaceuticals, Inc.",123.67,27732749913,n/a,1996,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/alxn
BABA,Alibaba Group Holding Limited,99.25,2.48125E+11,n/a,2014,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/baba
ALCO,"Alico, Inc.",28.16,234165465.6,n/a,n/a,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/alco
ALGN,"Align Technology, Inc.",95.78,7666860570,n/a,2001,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/algn
ALKS,Alkermes plc,45.12,6838238439,n/a,1991,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/alks
Y,Alleghany Corporation,537.63,8300603978,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/y
ATI,Allegheny Technologies Incorporated,17.04,1856225954,n/a,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/ati
ALGT,Allegiant Travel Company,136.37,2247817257,n/a,2006,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/algt
ALLE,Allegion plc,72.39,6942053180,n/a,2013,Consumer Services,Diversified Commercial Services,http://www.nasdaq.com/symbol/alle
AGN,Allergan plc.,235.96,93428880876,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/agn
AGN^A,Allergan plc.,835.928,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/agn^a
ALE,"Allete, Inc.",60.51,2987980472,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/ale
AKP,Alliance California Municipal Income Fund Inc,15.55,133025087.4,n/a,2002,n/a,n/a,http://www.nasdaq.com/symbol/akp
ADS,Alliance Data Systems Corporation,209.9,12285253892,n/a,2001,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ads
AHGP,"Alliance Holdings GP, L.P.",25.18,1507350340,n/a,2006,Energy,Coal Mining,http://www.nasdaq.com/symbol/ahgp
AFB,Alliance National Municipal Income Fund Inc,14.86,427149749,n/a,2002,n/a,n/a,http://www.nasdaq.com/symbol/afb
AOI,"Alliance One International, Inc.",21.66,210287496.2,n/a,n/a,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/aoi
ARLP,"Alliance Resource Partners, L.P.",20.83,1549231771,n/a,1999,Energy,Coal Mining,http://www.nasdaq.com/symbol/arlp
AWF,Alliance World Dollar Government Fund II,12.89,1111500537,n/a,1993,n/a,n/a,http://www.nasdaq.com/symbol/awf
AB,AllianceBernstein Holding L.P.,22.01,2124727624,n/a,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/ab
LNT,Alliant Energy Corporation,38.21,8686422435,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/lnt
NCV,AllianzGI Convertible & Income Fund,6.67,587557105.1,n/a,2003,n/a,n/a,http://www.nasdaq.com/symbol/ncv
NCZ,AllianzGI Convertible & Income Fund II,5.89,438395892.4,n/a,2003,n/a,n/a,http://www.nasdaq.com/symbol/ncz
ACV,AllianzGI Diversified Income & Convertible Fund,19.22,197484923.4,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/acv
NIE,AllianzGI Equity & Convertible Income Fund,19.15,530626679.8,n/a,2007,n/a,n/a,http://www.nasdaq.com/symbol/nie
NFJ,"AllianzGI NFJ Dividend, Interest & Premium Strategy Fund",13.03,1235264600,n/a,2005,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/nfj
AWH,"Allied World Assurance Company Holdings, AG",40.59,3838063232,n/a,2006,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/awh
ALSN,"Allison Transmission Holdings, Inc.",27.83,4662623450,n/a,2012,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/alsn
ALLT,Allot Communications Ltd.,5.28,177186778.6,n/a,2006,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/allt
MDRX,"Allscripts Healthcare Solutions, Inc.",12.88,2402883745,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/mdrx
ALL,Allstate Corporation (The),68.95,25612230365,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/all
ALL^A,Allstate Corporation (The),27.35,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/all^a
ALL^B,Allstate Corporation (The),27.82,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/all^b
ALL^C,Allstate Corporation (The),27.9399,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/all^c
ALL^D,Allstate Corporation (The),27.97,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/all^d
ALL^E,Allstate Corporation (The),28.14,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/all^e
ALL^F,Allstate Corporation (The),28.36,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/all^f
ALLY,Ally Financial Inc.,19.82,9586098924,n/a,2014,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/ally
ALLY^A,Ally Financial Inc.,25.3,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ally^a
AAU,"Almaden Minerals, Ltd.",1.47,119720131,n/a,2015,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/aau
AFAM,Almost Family Inc,36.63,380488081.1,n/a,n/a,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/afam
ALNY,"Alnylam Pharmaceuticals, Inc.",69.17,5929573141,n/a,2004,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/alny
ALJ,"Alon USA Energy, Inc.",8.16,582717268.8,n/a,2005,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/alj
ALDW,"Alon USA Partners, LP",11.31,707103688.2,n/a,2012,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/aldw
AOSL,Alpha and Omega Semiconductor Limited,21.59,491300658.2,n/a,2010,Technology,Semiconductors,http://www.nasdaq.com/symbol/aosl
APT,"Alpha Pro Tech, Ltd.",3,50881062,n/a,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/apt
GOOG,Alphabet Inc.,771.46,5.30204E+11,n/a,2004,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/goog
GOOGL,Alphabet Inc.,796.87,5.47668E+11,n/a,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/googl
SMCP,AlphaMark Actively Managed Small Cap ETF,22.32,24551442,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/smcp
ATEC,"Alphatec Holdings, Inc.",4.49,3195842.81,n/a,2006,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/atec
AGD,Alpine Global Dynamic Dividend Fund,8.92,111942271.4,n/a,2006,n/a,n/a,http://www.nasdaq.com/symbol/agd
AWP,Alpine Global Premier Properties Fund,5.9,503906910.9,n/a,2007,n/a,n/a,http://www.nasdaq.com/symbol/awp
AOD,Alpine Total Dynamic Dividend Fund,7.71,829544643.7,n/a,2007,n/a,n/a,http://www.nasdaq.com/symbol/aod
AAMC,Altisource Asset Management Corp,13.47,22686093.18,n/a,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/aamc
ASPS,Altisource Portfolio Solutions S.A.,33.9,622046388.9,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/asps
RESI,Altisource Residential Corporation,11.14,606742149.8,n/a,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/resi
AIMC,Altra Industrial Motion Corp.,28.72,743974712.6,n/a,2006,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/aimc
MO,Altria Group,66.88,1.30674E+11,n/a,n/a,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/mo
ACH,Aluminum Corporation of China Limited,9.32,5556136640,n/a,2001,Basic Industries,Aluminum,http://www.nasdaq.com/symbol/ach
AMAG,"AMAG Pharmaceuticals, Inc.",23.66,808084681,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/amag
AMRN,Amarin Corporation PLC,2.92,519101423.2,177774460,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/amrn
AMRK,"A-Mark Precious Metals, Inc.",17.38,121607234.3,n/a,n/a,Basic Industries,Other Specialty Stores,http://www.nasdaq.com/symbol/amrk
AYA,Amaya Inc.,15.44,2236876593,n/a,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/aya
AMZN,"Amazon.com, Inc.",772.44,3.66193E+11,n/a,1997,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/amzn
AMBC,"Ambac Financial Group, Inc.",18.23,822570195.2,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/ambc
AMBCW,"Ambac Financial Group, Inc.",8.64,0,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/ambcw
AMBA,"Ambarella, Inc.",66.99,2200942650,n/a,2012,Technology,Semiconductors,http://www.nasdaq.com/symbol/amba
AMBR,"Amber Road, Inc.",11.01,291332053.8,n/a,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ambr
ABEV,Ambev S.A.,6.13,96348979950,n/a,2013,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/abev
AMC,"AMC Entertainment Holdings, Inc.",30.5,2971934000,n/a,2013,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/amc
AMCX,AMC Networks Inc.,54.87,3917703734,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/amcx
DIT,AMCON Distributing Company,90.32,53034549.2,n/a,n/a,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/dit
DOX,Amdocs Limited,60.91,9005665320,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/dox
AMFW,Amec Plc Ord,7.71,3031046278,n/a,2014,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/amfw
AMED,Amedisys Inc,49.49,1660263795,n/a,n/a,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/amed
UHAL,Amerco,347.74,6818412199,n/a,n/a,Consumer Services,Rental/Leasing Companies,http://www.nasdaq.com/symbol/uhal
AEE,Ameren Corporation,49.66,12049244069,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/aee
AMRC,"Ameresco, Inc.",5.08,236474436.9,n/a,2010,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/amrc
ATAX,"America First Multifamily Investors, L.P.",5.9901,360921064,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/atax
AMOV,"America Movil, S.A.B. de C.V.",11.96,103978075.2,8693819,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/amov
AMX,"America Movil, S.A.B. de C.V.",11.81,38972409500,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/amx
AAL,"American Airlines Group, Inc.",36.53,19357735223,n/a,n/a,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/aal
AAT,"American Assets Trust, Inc.",44.52,2021689083,n/a,2011,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/aat
AXL,"American Axle & Manufacturing Holdings, Inc.",17.4,1330146828,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/axl
ACC,American Campus Communities Inc,50.98,6651195374,n/a,2004,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/acc
AGNC,American Capital Agency Corp.,19.57,6478571727,n/a,2008,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/agnc
AGNCB,American Capital Agency Corp.,26.27,9101243680,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/agncb
AGNCP,American Capital Agency Corp.,26.24,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/agncp
MTGE,American Capital Mortgage Investment Corp.,17.34,794131892.6,n/a,2011,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mtge
MTGEP,American Capital Mortgage Investment Corp.,25.7,51400000,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mtgep
ACSF,"American Capital Senior Floating, Ltd.",11.31,113101131,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/acsf
ACAS,"American Capital, Ltd.",17.05,3673453497,n/a,1997,n/a,n/a,http://www.nasdaq.com/symbol/acas
ADGE,American DG Energy Inc.,0.2401,12169251.21,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/adge
AEO,"American Eagle Outfitters, Inc.",18.4,3344444904,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/aeo
AEP,"American Electric Power Company, Inc.",65.24,32079124648,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/aep
AEL,American Equity Investment Life Holding Company,17.85,1570764050,n/a,2003,Finance,Life Insurance,http://www.nasdaq.com/symbol/ael
AXP,American Express Company,65.19,60221276741,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/axp
AFCO,American Farmland Company,6,101531382,n/a,2015,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/afco
AFA,"American Financial Group, Inc.",25.8774,0,n/a,2012,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/afa
AFG,"American Financial Group, Inc.",75.07,6523091817,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/afg
AFGE,"American Financial Group, Inc.",27.7871,0,n/a,2014,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/afge
AFGH,"American Financial Group, Inc.",27.4801,0,n/a,2015,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/afgh
AFW,"American Financial Group, Inc.",26.189,0,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/afw
AMH,American Homes 4 Rent,22.32,5320538013,n/a,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/amh
AMH^A,American Homes 4 Rent,28.0217,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/amh^a
AMH^B,American Homes 4 Rent,27.75,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/amh^b
AMH^C,American Homes 4 Rent,27.6299,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/amh^c
AMH^D,American Homes 4 Rent,27.47,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/amh^d
AMH^E,American Homes 4 Rent,26.2,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/amh^e
AIG,"American International Group, Inc.",59.86,64089704248,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/aig
AIG.WS,"American International Group, Inc.",n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aig.ws
ALN,American Lorain Corporation,0.6461,24719456.49,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/aln
AMID,"American Midstream Partners, LP",14.28,444888202.1,n/a,2011,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/amid
AMNB,"American National Bankshares, Inc.",26.94,231930770.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/amnb
ANAT,American National Insurance Company,116,3122049288,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/anat
APEI,"American Public Education, Inc.",20.8,334307625.6,n/a,2007,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/apei
ARII,"American Railcar Industries, Inc.",41.04,796145343.1,n/a,2006,Capital Goods,Railroads,http://www.nasdaq.com/symbol/arii
ARL,"American Realty Investors, Inc.",5.63,87345846.8,n/a,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/arl
ARA,"American Renal Associates Holdings, Inc",21.07,650389813.5,n/a,2016,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/ara
AMRB,American River Bankshares,10.43,69428275.42,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/amrb
ASEI,"American Science and Engineering, Inc.",37.13,265037801.5,n/a,n/a,Health Care,Medical Electronics,http://www.nasdaq.com/symbol/asei
AMS,American Shared Hospital Services,2.671,14336985.14,n/a,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/ams
AMSWA,"American Software, Inc.",10.47,303578414.3,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/amswa
AWR,American States Water Company,39.6,1447715333,n/a,n/a,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/awr
AMSC,American Superconductor Corporation,7.14,101306932.4,n/a,1991,Consumer Durables,Metal Fabrications,http://www.nasdaq.com/symbol/amsc
AMT,American Tower Corporation (REIT),115.09,48969553409,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/amt
AMT^A,American Tower Corporation (REIT),111.99,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/amt^a
AMT^B,American Tower Corporation (REIT),110.5,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/amt^b
AVD,American Vanguard Corporation,16.75,491589870.8,n/a,n/a,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/avd
AWK,American Water Works,74.8,13307100118,n/a,2008,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/awk
AMWD,American Woodmark Corporation,87.77,1431172793,n/a,1986,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/amwd
CRMT,"America&#39;s Car-Mart, Inc.",40.87,327645389.9,n/a,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/crmt
APU,"AmeriGas Partners, L.P.",46.07,4280981499,n/a,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/apu
AMP,"AMERIPRISE FINANCIAL SERVICES, INC.",101.11,16321266592,n/a,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/amp
ABCB,Ameris Bancorp,35.25,1229276775,n/a,1994,Finance,Major Banks,http://www.nasdaq.com/symbol/abcb
AMSF,"AMERISAFE, Inc.",60.72,1165887149,n/a,2005,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/amsf
ASRVP,AmeriServ Financial Inc.,27.2999,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/asrvp
ABC,AmerisourceBergen Corporation (Holding Co),87.44,18776363257,n/a,n/a,Health Care,Other Pharmaceuticals,http://www.nasdaq.com/symbol/abc
AMGN,Amgen Inc.,169.77,1.27049E+11,n/a,1983,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/amgn
ANFI,Amira Nature Foods Ltd,7.46,268298392.7,n/a,2012,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/anfi
AMKR,"Amkor Technology, Inc.",9.25,2196023797,n/a,1998,Technology,Semiconductors,http://www.nasdaq.com/symbol/amkr
